gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_15x_n	dead_15x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons	cds_len	dead_10x_len	dead_10x_pct	dead_15x_len	dead_15x_pct	dead_20x_len	dead_20x_pct	dead_30x_len	dead_30x_pct
AHNAK2	ENST00000333244	7	0		0		0		3	3,6-7	17528	0	0.0	0	0.0	0	0.0	17081	97.4
AHR	ENST00000242057	11	0		0		0		6	3,5,7-8,10-11	2767	0	0.0	0	0.0	0	0.0	2051	74.1
AHSG	ENST00000411641	7	0		0		0		2	5,7	1244	0	0.0	0	0.0	0	0.0	487	39.1
AICDA	ENST00000229335	5	0		0		0		3	1-3	697	0	0.0	0	0.0	0	0.0	487	69.9
AIFM1	ENST00000287295	16	0		0		4	5,10-12	16	1-16	2162	0	0.0	0	0.0	549	25.4	2162	100.0
AIMP1	ENST00000672341	6	0		0		0		2	4-5	1059	0	0.0	0	0.0	0	0.0	420	39.7
AIMP2	ENST00000223029	4	0		0		0		1	2	1043	0	0.0	0	0.0	0	0.0	227	21.8
AIP	ENST00000279146	6	0		0		0		0		1113	0	0.0	0	0.0	0	0.0	0	0.0
AIPL1	ENST00000381129	6	0		0		0		6	1-6	1275	0	0.0	0	0.0	0	0.0	1275	100.0
AIRE	ENST00000291582	14	0		0		0		0		1918	0	0.0	0	0.0	0	0.0	0	0.0
AJAP1	ENST00000378191	5	0		0		0		1	2	1336	0	0.0	0	0.0	0	0.0	820	61.4
AK1	ENST00000644144	6	0		0		0		1	6	705	0	0.0	0	0.0	0	0.0	212	30.1
AK2	ENST00000672715	6	0		0		0		0		840	0	0.0	0	0.0	0	0.0	0	0.0
AK7	ENST00000267584	18	0		0		0		9	1-3,5,9-10,14-15,18	2532	0	0.0	0	0.0	0	0.0	1228	48.5
AK9	ENST00000424296	40	0		0		0		18	2,11-13,16,18,21-23,25-28,30,32-34,36	6536	0	0.0	0	0.0	0	0.0	3420	52.3
AKAP10	ENST00000225737	15	0		0		0		8	4-5,7,9-11,13-14	2289	0	0.0	0	0.0	0	0.0	1519	66.4
AKAP3	ENST00000228850	3	0		0		0		2	5-6	2622	0	0.0	0	0.0	0	0.0	2506	95.6
AKAP6	ENST00000280979	12	0		0		0		3	4,12-13	7200	0	0.0	0	0.0	0	0.0	5418	75.2
AKAP7	ENST00000431975	8	0		0		0		5	2,4-5,7-8	1207	0	0.0	0	0.0	0	0.0	875	72.5
AKAP9	ENST00000356239	50	0		0		0		17	7-8,10,17,20-21,23,31,33,39,41-46,50	12724	0	0.0	0	0.0	0	0.0	7252	57.0
AKNA	ENST00000374088	21	0		0		0		6	5-6,9,12,21-22	4740	0	0.0	0	0.0	0	0.0	1333	28.1
AKR1B1	ENST00000285930	10	0		0		0		2	2,5	1151	0	0.0	0	0.0	0	0.0	331	28.8
AKR1B15	ENST00000457545	10	0		0		0		2	7,10	1235	0	0.0	0	0.0	0	0.0	247	20.0
AKR1C2	ENST00000380753	9	0		0		0		2	1,7	1152	0	0.0	0	0.0	0	0.0	290	25.2
AKR1C4	ENST00000263126	9	0		0		0		4	1,3,7-8	1152	0	0.0	0	0.0	0	0.0	530	46.0
AKR1D1	ENST00000242375	9	0		0		0		2	3-4	1161	0	0.0	0	0.0	0	0.0	235	20.2
AKR1E2	ENST00000298375	10	0		0		0		2	5-6	1163	0	0.0	0	0.0	0	0.0	261	22.4
AKT1	ENST00000649815	13	0		0		0		0		1703	0	0.0	0	0.0	0	0.0	0	0.0
AKT2	ENST00000392038	13	0		0		0		5	4-5,10-12	1706	0	0.0	0	0.0	0	0.0	798	46.8
AKT3	ENST00000673466	13	0		0		0		5	3,6,9-10,13	1700	0	0.0	0	0.0	0	0.0	713	41.9
ALAD	ENST00000409155	11	0		0		0		1	5	1213	0	0.0	0	0.0	0	0.0	156	12.9
ALAS2	ENST00000650242	10	0		0		2	3,7	10	2-11	1964	0	0.0	0	0.0	343	17.5	1964	100.0
ALB	ENST00000295897	14	0		0		0		5	4-6,8-9	2110	0	0.0	0	0.0	0	0.0	891	42.2
ALDH18A1	ENST00000371224	17	0		0		0		4	2-4,13	2728	0	0.0	0	0.0	0	0.0	671	24.6
ALDH1A1	ENST00000297785	13	0		0		0		2	5,12	1766	0	0.0	0	0.0	0	0.0	177	10.0
ALDH1A2	ENST00000249750	13	0		0		0		6	1-2,7-9,11	1817	0	0.0	0	0.0	0	0.0	902	49.6
ALDH1A3	ENST00000329841	13	0		0		0		4	2,6,8,13	1799	0	0.0	0	0.0	0	0.0	490	27.2
ALDH1B1	ENST00000377698	1	0		0		0		1	2	1574	0	0.0	0	0.0	0	0.0	1574	100.0
ALDH1L2	ENST00000258494	23	0		0		0		4	7,11-12,21	3232	0	0.0	0	0.0	0	0.0	569	17.6
ALDH2	ENST00000261733	13	0		0		0		6	7-9,11-13	1814	0	0.0	0	0.0	0	0.0	828	45.6
ALDH3A2	ENST00000176643	10	0		0		0		4	2,4,6-7	1658	0	0.0	0	0.0	0	0.0	830	50.1
ALDH4A1	ENST00000375341	15	0		0		0		2	10,12	1992	0	0.0	0	0.0	0	0.0	390	19.6
ALDH5A1	ENST00000357578	10	0		0		0		4	3,6-7,10	1808	0	0.0	0	0.0	0	0.0	760	42.0
ALDH6A1	ENST00000553458	12	0		0		0		7	1-3,5-6,9-10	1848	0	0.0	0	0.0	0	0.0	1070	57.9
ALDH7A1	ENST00000409134	18	0		0		0		2	1,6	1980	0	0.0	0	0.0	0	0.0	365	18.4
ALDOA	ENST00000642816	9	0		0		0		5	3-4,6,8-9	1437	0	0.0	0	0.0	0	0.0	981	68.3
ALDOB	ENST00000647789	8	0		0		0		2	4,7	1255	0	0.0	0	0.0	0	0.0	270	21.5
ALG1	ENST00000262374	13	0		0		0		2	1,7	1655	0	0.0	0	0.0	0	0.0	370	22.4
ALG10	ENST00000266483	3	0		0		0		1	1	1482	0	0.0	0	0.0	0	0.0	191	12.9
ALG10B	ENST00000308742	3	0		0		0		2	1,3	1482	0	0.0	0	0.0	0	0.0	1264	85.3
ALG11	ENST00000521508	4	0		0		0		2	1,4	1559	0	0.0	0	0.0	0	0.0	356	22.8
ALG12	ENST00000330817	9	0		0		0		4	3,5,7,10	1647	0	0.0	0	0.0	0	0.0	861	52.3
ALG13	ENST00000394780	27	0		0		5	1,12,14,20,25	27	1-27	3954	0	0.0	0	0.0	465	11.8	3954	100.0
ALG14	ENST00000370205	4	0		0		0		1	4	731	0	0.0	0	0.0	0	0.0	251	34.3
ALG2	ENST00000476832	2	0		0		0		2	1-2	1291	0	0.0	0	0.0	0	0.0	1291	100.0
ALG3	ENST00000397676	9	0		0		0		3	1,6,9	1497	0	0.0	0	0.0	0	0.0	625	41.8
ALG5	ENST00000239891	10	0		0		0		3	2,4-5	1175	0	0.0	0	0.0	0	0.0	394	33.5
ALG6	ENST00000263440	14	0		0		0		6	3,6,9,11,13,15	1804	0	0.0	0	0.0	0	0.0	776	43.0
ALG8	ENST00000299626	13	0		0		0		6	1-3,8,10,12	1841	0	0.0	0	0.0	0	0.0	822	44.6
ALG9	ENST00000616540	15	0		0		0		8	1,3,7,9-10,12,14-15	2157	0	0.0	0	0.0	0	0.0	1195	55.4
ALK	ENST00000389048	29	0		0		0		6	1-3,18,24,29	5443	0	0.0	0	0.0	0	0.0	2022	37.1
ALKBH2	ENST00000429722	3	0		0		0		1	4	846	0	0.0	0	0.0	0	0.0	327	38.7
ALKBH8	ENST00000428149	11	0		0		0		1	4	2215	0	0.0	0	0.0	0	0.0	152	6.9
ALMS1	ENST00000613296	23	0		0		0		9	4-5,8-10,14,16,18-19	12967	0	0.0	0	0.0	0	0.0	10622	81.9
ALOX12B	ENST00000647874	15	0		0		0		3	2,6,9	2406	0	0.0	0	0.0	0	0.0	573	23.8
ALOX15	ENST00000293761	14	0		0		0		9	2-4,6-10,13	2269	0	0.0	0	0.0	0	0.0	1527	67.3
ALOX5	ENST00000374391	14	0		0		0		9	1,3-4,6-9,13-14	2305	0	0.0	0	0.0	0	0.0	1497	64.9
ALOX5AP	ENST00000380490	5	0		0		0		1	3	586	0	0.0	0	0.0	0	0.0	91	15.5
ALOXE3	ENST00000448843	15	0		0		0		7	2-3,8,10,12-13,16	2436	0	0.0	0	0.0	0	0.0	1341	55.0
ALPG	ENST00000295453	11	0		0		0		3	4,8-9	1819	0	0.0	0	0.0	0	0.0	562	30.9
ALPI	ENST00000295463	11	0		0		0		4	5,8-9,11	1807	0	0.0	0	0.0	0	0.0	867	48.0
ALPK1	ENST00000650871	14	0		0		0		2	7,11	4015	0	0.0	0	0.0	0	0.0	2261	56.3
ALPK3	ENST00000258888	14	0		0		0		6	3-6,9,14	5398	0	0.0	0	0.0	0	0.0	4137	76.6
ALPL	ENST00000374840	11	0		0		0		3	3,7,12	1795	0	0.0	0	0.0	0	0.0	590	32.9
ALS2	ENST00000264276	33	0		0		0		8	4-7,11,13,19,34	5634	0	0.0	0	0.0	0	0.0	2171	38.5
ALX1	ENST00000316824	4	0		0		0		3	1-2,4	1061	0	0.0	0	0.0	0	0.0	912	86.0
ALX3	ENST00000647563	4	0		0		0		1	2	1112	0	0.0	0	0.0	0	0.0	337	30.3
ALX4	ENST00000652299	4	0		0		0		3	1,3-4	1316	0	0.0	0	0.0	0	0.0	985	74.8
AMACR	ENST00000335606	5	0		0		0		3	1-2,5	1249	0	0.0	0	0.0	0	0.0	861	68.9
AMBN	ENST00000322937	13	0		0		0		4	5,11-13	1604	0	0.0	0	0.0	0	0.0	827	51.6
AMBRA1	ENST00000683756	17	0		0		0		4	7,13-14,17	4237	0	0.0	0	0.0	0	0.0	2072	48.9
AMELX	ENST00000380714	5	0		0		1	6	5	2-6	676	0	0.0	0	0.0	26	3.8	676	100.0
AMER1	ENST00000374869	1	0		0		1	2	1	2	3428	0	0.0	0	0.0	3428	100.0	3428	100.0
AMFR	ENST00000290649	14	0		0		0		6	4,6,9-10,13-14	2212	0	0.0	0	0.0	0	0.0	1034	46.7
AMH	ENST00000221496	5	0		0		0		1	5	1783	0	0.0	0	0.0	0	0.0	879	49.3
AMHR2	ENST00000257863	11	0		0		0		2	6,9	1942	0	0.0	0	0.0	0	0.0	419	21.6
AMIGO2	ENST00000550413	1	0		0		0		1	3	1589	0	0.0	0	0.0	0	0.0	1589	100.0
AMMECR1	ENST00000262844	6	0		0		2	1-2	6	1-6	1122	0	0.0	0	0.0	624	55.6	1122	100.0
AMN	ENST00000299155	12	0		0		0		1	5	1602	0	0.0	0	0.0	0	0.0	238	14.9
AMOTL1	ENST00000433060	13	0		0		0		4	1,3,5,11	3131	0	0.0	0	0.0	0	0.0	1423	45.4
AMPD1	ENST00000520113	16	0		0		0		8	4,6-7,10-11,13,15-16	2564	0	0.0	0	0.0	0	0.0	1358	53.0
AMPD2	ENST00000528667	18	0		0		0		1	12	2838	0	0.0	0	0.0	0	0.0	152	5.4
AMPD3	ENST00000396553	14	0		0		0		5	3,5-6,10-11	2584	0	0.0	0	0.0	0	0.0	946	36.6
AMT	ENST00000273588	9	0		0		0		3	2-4	1392	0	0.0	0	0.0	0	0.0	441	31.7
AMTN	ENST00000339336	8	0		0		0		1	5	790	0	0.0	0	0.0	0	0.0	110	13.9
AMZ1	ENST00000683327	6	0		0		0		2	4,7	1617	0	0.0	0	0.0	0	0.0	718	44.4
ANAPC1	ENST00000341068	47	0		0		0		14	2,10,12,15-16,19,23,25-26,29,33-34,38,46	6775	0	0.0	0	0.0	0	0.0	2478	36.6
ANAPC7	ENST00000455511	11	0		0		0		1	7	1918	0	0.0	0	0.0	0	0.0	138	7.2
ANG	ENST00000397990	1	0		0		0		0		464	0	0.0	0	0.0	0	0.0	0	0.0
ANGPT1	ENST00000517746	9	0		0		0		3	1,3-4	1677	0	0.0	0	0.0	0	0.0	712	42.5
ANGPT2	ENST00000629816	9	0		0		0		3	7-9	1668	0	0.0	0	0.0	0	0.0	519	31.1
ANGPTL3	ENST00000371129	7	0		0		0		3	1,3,7	1523	0	0.0	0	0.0	0	0.0	855	56.1
ANGPTL4	ENST00000301455	7	0		0		0		2	1,7	1361	0	0.0	0	0.0	0	0.0	540	39.7
ANGPTL6	ENST00000253109	5	0		0		0		2	2,5	1513	0	0.0	0	0.0	0	0.0	893	59.0
ANGPTL8	ENST00000252453	4	0		0		0		0		677	0	0.0	0	0.0	0	0.0	0	0.0
ANK1	ENST00000289734	42	0		0		0		17	2-3,6,9,13,17,20,25-28,31-33,36,38-39	6483	0	0.0	0	0.0	0	0.0	3376	52.1
ANK2	ENST00000357077	46	0		0		0		6	3,6,12,15,38,43	12794	0	0.0	0	0.0	0	0.0	7249	56.7
ANK3	ENST00000280772	43	0		0		0		12	4-5,17,22,27-29,33,37-39,42	13994	0	0.0	0	0.0	0	0.0	9825	70.2
ANKDD1B	ENST00000601380	14	0		0		0		5	1,5,11,13-14	1867	0	0.0	0	0.0	0	0.0	688	36.9
ANKFY1	ENST00000341657	25	0		0		0		6	12,18-21,23	4010	0	0.0	0	0.0	0	0.0	1113	27.8
ANKH	ENST00000284268	12	0		0		0		2	1,11	1719	0	0.0	0	0.0	0	0.0	236	13.7
ANKLE2	ENST00000357997	13	0		0		0		7	2-5,8,11,13	3077	0	0.0	0	0.0	0	0.0	2156	70.1
ANKRD1	ENST00000371697	9	0		0		0		6	2-4,7-9	1140	0	0.0	0	0.0	0	0.0	855	75.0
ANKRD11	ENST00000301030	11	0		0		0		6	4-5,8-9,12-13	8212	0	0.0	0	0.0	0	0.0	7435	90.5
ANKRD16	ENST00000380094	7	0		0		0		2	2,5	1226	0	0.0	0	0.0	0	0.0	423	34.5
ANKRD17	ENST00000358602	34	0		0		0		6	6-7,17-18,26,29	8492	0	0.0	0	0.0	0	0.0	2789	32.8
ANKRD24	ENST00000318934	21	0		0		0		5	4-5,9-10,18	3861	0	0.0	0	0.0	0	0.0	2229	57.7
ANKRD26	ENST00000376087	34	0		0		0		12	1,8,12,15,17,21,23-24,28-29,31-32	5813	0	0.0	0	0.0	0	0.0	2888	49.7
ANKRD30A	ENST00000361713	35	0		0		0		6	1,4,8,32-34	4894	0	0.0	0	0.0	0	0.0	1826	37.3
ANKRD31	ENST00000506364	26	0		0		0		16	1,4-5,7-10,13-16,19,21-23,26	6313	0	0.0	0	0.0	0	0.0	5028	79.6
ANKRD33B	ENST00000296657	4	0		0		0		3	1-2,4	1565	0	0.0	0	0.0	0	0.0	1404	89.7
ANKRD36	ENST00000420699	75	0		0		0		12	1-3,6,24,26,33-34,36,72-74	7248	0	0.0	0	0.0	0	0.0	1433	19.8
ANKRD54	ENST00000215941	8	0		0		0		1	1	1063	0	0.0	0	0.0	0	0.0	348	32.7
ANKS1A	ENST00000360359	24	0		0		0		10	2-4,8-9,11,16,18,20,22	3885	0	0.0	0	0.0	0	0.0	2104	54.2
ANKS1B	ENST00000683438	27	0		0		0		11	2,4-5,8,10,13,15,18,21,25,27	4398	0	0.0	0	0.0	0	0.0	2190	49.8
ANKS3	ENST00000304283	15	0		0		0		6	3,5-8,16	2271	0	0.0	0	0.0	0	0.0	873	38.4
ANKS6	ENST00000353234	15	0		0		0		7	2,4-5,7-8,11,13	2916	0	0.0	0	0.0	0	0.0	1442	49.5
ANKZF1	ENST00000323348	13	0		0		0		1	10	2441	0	0.0	0	0.0	0	0.0	507	20.8
ANLN	ENST00000265748	24	0		0		0		6	5,9,12,14-15,21	3855	0	0.0	0	0.0	0	0.0	993	25.8
ANO1	ENST00000355303	26	0		0		0		9	1-5,11,22,25-26	3481	0	0.0	0	0.0	0	0.0	1614	46.4
ANO10	ENST00000292246	12	0		0		0		5	2-4,6,11	2223	0	0.0	0	0.0	0	0.0	1271	57.2
ANO3	ENST00000256737	27	0		0		0		4	3-4,23-24	3486	0	0.0	0	0.0	0	0.0	572	16.4
ANO4	ENST00000392977	26	0		0		0		7	2,6,11-12,14,16,19	3388	0	0.0	0	0.0	0	0.0	867	25.6
ANO5	ENST00000324559	22	0		0		0		5	7,10,12-13,16	3182	0	0.0	0	0.0	0	0.0	903	28.4
ANO6	ENST00000320560	20	0		0		0		5	3-5,7,17	3133	0	0.0	0	0.0	0	0.0	905	28.9
ANO7	ENST00000674324	24	0		0		0		3	6-7,20	3120	0	0.0	0	0.0	0	0.0	461	14.8
ANOS1	ENST00000262648	14	0		0		9	1,4,7-9,11-14	14	1-14	2323	0	0.0	0	0.0	1702	73.3	2323	100.0
ANTXR1	ENST00000303714	18	0		0		0		2	10,12	2055	0	0.0	0	0.0	0	0.0	218	10.6
ANTXR2	ENST00000403729	17	0		0		0		4	1-2,7,9	1807	0	0.0	0	0.0	0	0.0	484	26.8
ANXA11	ENST00000422982	14	0		0		0		6	7,9-11,13,15	1798	0	0.0	0	0.0	0	0.0	662	36.8
ANXA5	ENST00000296511	12	0		0		0		4	2,8-9,13	1203	0	0.0	0	0.0	0	0.0	300	24.9
ANXA6	ENST00000354546	25	0		0		0		4	2,7,22,26	2522	0	0.0	0	0.0	0	0.0	332	13.2
AOC1	ENST00000360937	4	0		0		0		3	2-3,5	2336	0	0.0	0	0.0	0	0.0	2183	93.5
AOPEP	ENST00000375315	15	0		0		0		5	3,8,11,13-14	2760	0	0.0	0	0.0	0	0.0	623	22.6
AOX1	ENST00000374700	35	0		0		0		13	1,8,15-16,20-21,23-24,26-29,35	4717	0	0.0	0	0.0	0	0.0	1618	34.3
AP1B1	ENST00000357586	22	0		0		0		5	3,6,13-14,19	3290	0	0.0	0	0.0	0	0.0	944	28.7
AP1G1	ENST00000299980	22	0		0		0		7	4,6-8,12-13,19	2909	0	0.0	0	0.0	0	0.0	859	29.5
AP1S1	ENST00000337619	5	0		0		0		0		577	0	0.0	0	0.0	0	0.0	0	0.0
AP1S2	ENST00000672987	5	0		0		0		4	2-3,5-6	583	0	0.0	0	0.0	0	0.0	425	72.9
AP1S3	ENST00000396654	5	0		0		0		2	4-5	565	0	0.0	0	0.0	0	0.0	214	37.9
AP2A2	ENST00000448903	22	0		0		0		9	2-4,9,12,17-19,21	3260	0	0.0	0	0.0	0	0.0	1319	40.5
AP2M1	ENST00000292807	11	0		0		0		5	3,7,9-10,12	1528	0	0.0	0	0.0	0	0.0	877	57.4
AP2S1	ENST00000263270	5	0		0		0		0		529	0	0.0	0	0.0	0	0.0	0	0.0
AP3B1	ENST00000255194	27	0		0		0		9	1,8,11,15-17,23-24,27	3825	0	0.0	0	0.0	0	0.0	1502	39.3
AP3B2	ENST00000535359	27	0		0		0		6	1,8,10,14-15,23	3846	0	0.0	0	0.0	0	0.0	1182	30.7
AP3D1	ENST00000643116	32	0		0		0		6	6-7,13-15,31	4288	0	0.0	0	0.0	0	0.0	1082	25.2
AP4B1	ENST00000369569	10	0		0		0		5	1-2,5,8,10	2420	0	0.0	0	0.0	0	0.0	1571	64.9
AP4E1	ENST00000261842	21	0		0		0		7	1,7,9,14,18-19,21	3834	0	0.0	0	0.0	0	0.0	1793	46.8
AP4M1	ENST00000359593	15	0		0		0		0		1662	0	0.0	0	0.0	0	0.0	0	0.0
AP4S1	ENST00000542754	5	0		0		0		1	3	535	0	0.0	0	0.0	0	0.0	107	20.0
AP5B1	ENST00000532090	2	0		0		0		1	2	2677	0	0.0	0	0.0	0	0.0	2507	93.6
AP5Z1	ENST00000649063	17	0		0		0		3	3,10,12	2764	0	0.0	0	0.0	0	0.0	567	20.5
APAF1	ENST00000551964	26	0		0		0		8	3,7,9,16,20,22-23,25	4267	0	0.0	0	0.0	0	0.0	1268	29.7
APBA2	ENST00000683413	12	0		0		0		5	4,6,9,11-12	2490	0	0.0	0	0.0	0	0.0	1568	63.0
APBA3	ENST00000316757	10	0		0		0		3	2-3,9	1928	0	0.0	0	0.0	0	0.0	796	41.3
APBB1	ENST00000609360	14	0		0		0		2	2,14	2413	0	0.0	0	0.0	0	0.0	938	38.9
APC	ENST00000257430	15	0		0		0		4	3,8,14,16	8832	0	0.0	0	0.0	0	0.0	6961	78.8
APC2	ENST00000590469	14	0		0		0		2	10,15	7192	0	0.0	0	0.0	0	0.0	5195	72.2
APCDD1	ENST00000355285	5	0		0		0		4	1,3-5	1645	0	0.0	0	0.0	0	0.0	1441	87.6
APCS	ENST00000255040	2	0		0		0		1	2	712	0	0.0	0	0.0	0	0.0	628	88.2
APEX1	ENST00000216714	4	0		0		0		1	5	1037	0	0.0	0	0.0	0	0.0	538	51.9
APH1A	ENST00000369109	7	0		0		0		0		938	0	0.0	0	0.0	0	0.0	0	0.0
APH1B	ENST00000261879	6	0		0		0		3	1,5-6	894	0	0.0	0	0.0	0	0.0	469	52.5
APOA1	ENST00000236850	3	0		0		0		1	4	864	0	0.0	0	0.0	0	0.0	624	72.2
APOA2	ENST00000367990	3	0		0		0		0		363	0	0.0	0	0.0	0	0.0	0	0.0
APOA4	ENST00000357780	3	0		0		0		1	3	1251	0	0.0	0	0.0	0	0.0	1035	82.7
APOA5	ENST00000227665	3	0		0		0		1	3	1161	0	0.0	0	0.0	0	0.0	960	82.7
APOB	ENST00000233242	29	0		0		0		14	3,9-10,13,16-17,19,21-23,25-26,28-29	14272	0	0.0	0	0.0	0	0.0	11909	83.4
APOC2	ENST00000252490	3	0		0		0		0		366	0	0.0	0	0.0	0	0.0	0	0.0
APOC3	ENST00000227667	3	0		0		0		0		360	0	0.0	0	0.0	0	0.0	0	0.0
APOC4	ENST00000592954	3	0		0		0		0		444	0	0.0	0	0.0	0	0.0	0	0.0
APOE	ENST00000252486	3	0		0		0		1	4	1014	0	0.0	0	0.0	0	0.0	738	72.8
APOL1	ENST00000397278	5	0		0		0		1	6	1297	0	0.0	0	0.0	0	0.0	903	69.6
APOL2	ENST00000358502	3	0		0		0		1	5	1074	0	0.0	0	0.0	0	0.0	897	83.5
APOL4	ENST00000683024	4	0		0		0		1	4	1127	0	0.0	0	0.0	0	0.0	858	76.1
APOLD1	ENST00000356591	2	0		0		0		2	1-2	787	0	0.0	0	0.0	0	0.0	787	100.0
APOO	ENST00000379226	8	0		0		1	8	8	1-8	757	0	0.0	0	0.0	56	7.4	757	100.0
APP	ENST00000346798	18	0		0		0		8	2-3,5,7,9,11,14,18	2673	0	0.0	0	0.0	0	0.0	1437	53.8
APPL1	ENST00000288266	22	0		0		0		7	3-4,12,14-15,17,20	2570	0	0.0	0	0.0	0	0.0	819	31.9
APRT	ENST00000378364	5	0		0		0		0		643	0	0.0	0	0.0	0	0.0	0	0.0
APTX	ENST00000379817	7	0		0		0		2	2,6	1169	0	0.0	0	0.0	0	0.0	400	34.2
AQP1	ENST00000311813	4	0		0		0		0		890	0	0.0	0	0.0	0	0.0	0	0.0
AQP2	ENST00000199280	4	0		0		0		2	1,3	896	0	0.0	0	0.0	0	0.0	481	53.7
AQP3	ENST00000297991	6	0		0		0		0		999	0	0.0	0	0.0	0	0.0	0	0.0
AQP4	ENST00000383168	5	0		0		0		2	2-3	1072	0	0.0	0	0.0	0	0.0	620	57.8
AQP5	ENST00000293599	4	0		0		0		1	1	878	0	0.0	0	0.0	0	0.0	383	43.6
AQP7	ENST00000297988	7	0		0		0		1	8	1169	0	0.0	0	0.0	0	0.0	306	26.2
AR	ENST00000374690	8	0		0		4	1-2,4-5	7	1-5,7-8	2923	0	0.0	0	0.0	2281	78.0	2772	94.8
ARAF	ENST00000377045	15	0		0		2	5,9	15	2-16	2121	0	0.0	0	0.0	341	16.1	2121	100.0
ARAP3	ENST00000239440	32	0		0		0		5	10,19-20,26,33	5275	0	0.0	0	0.0	0	0.0	1292	24.5
ARCN1	ENST00000264028	10	0		0		0		1	2	1736	0	0.0	0	0.0	0	0.0	284	16.4
AREL1	ENST00000356357	18	0		0		0		4	4,7,14-15	2832	0	0.0	0	0.0	0	0.0	794	28.0
ARF1	ENST00000272102	4	0		0		0		0		626	0	0.0	0	0.0	0	0.0	0	0.0
ARF3	ENST00000256682	4	0		0		0		1	2	626	0	0.0	0	0.0	0	0.0	168	26.8
ARFGEF1	ENST00000262215	39	0		0		0		14	6,9-11,14,16,20,24,26,28,30,35-36,39	6330	0	0.0	0	0.0	0	0.0	2521	39.8
ARFGEF2	ENST00000371917	39	0		0		0		17	1,4,8,11-12,15,19-20,26-28,30-31,34,36-37,39	6138	0	0.0	0	0.0	0	0.0	2745	44.7
ARFGEF3	ENST00000251691	34	0		0		0		17	1,8,10-14,17-21,24,26-27,31,33	7214	0	0.0	0	0.0	0	0.0	4806	66.6
ARG1	ENST00000368087	8	0		0		0		3	4-5,7	1129	0	0.0	0	0.0	0	0.0	452	40.0
ARGLU1	ENST00000400198	4	0		0		0		3	1-2,4	902	0	0.0	0	0.0	0	0.0	798	88.5
ARHGAP19	ENST00000358531	12	0		0		0		5	1,8-9,11-12	1725	0	0.0	0	0.0	0	0.0	537	31.1
ARHGAP21	ENST00000396432	25	0		0		0		8	8-9,14-16,19-20,26	6377	0	0.0	0	0.0	0	0.0	4422	69.3
ARHGAP24	ENST00000395184	9	0		0		0		4	3,5,9-10	2427	0	0.0	0	0.0	0	0.0	1695	69.8
ARHGAP26	ENST00000645722	23	0		0		0		3	1,17-18	2740	0	0.0	0	0.0	0	0.0	480	17.5
ARHGAP29	ENST00000260526	22	0		0		0		12	2,5,7-9,11-12,15,18-19,21,23	4226	0	0.0	0	0.0	0	0.0	2788	66.0
ARHGAP31	ENST00000264245	12	0		0		0		5	6-7,10-12	4575	0	0.0	0	0.0	0	0.0	3708	81.0
ARHGAP32	ENST00000682385	23	0		0		0		9	2-3,12-13,15,19,21-23	6766	0	0.0	0	0.0	0	0.0	4975	73.5
ARHGAP33	ENST00000007510	21	0		0		0		2	7-8	4284	0	0.0	0	0.0	0	0.0	241	5.6
ARHGAP35	ENST00000672722	6	0		0		0		3	2-3,6	4620	0	0.0	0	0.0	0	0.0	3992	86.4
ARHGAP39	ENST00000377307	11	0		0		0		8	2-7,9,12	3565	0	0.0	0	0.0	0	0.0	3169	88.9
ARHGAP4	ENST00000350060	22	0		0		2	6-7	21	1-12,14-22	3281	0	0.0	0	0.0	391	11.9	3200	97.5
ARHGAP42	ENST00000298815	24	0		0		0		10	3-4,6,8,13-14,17,20,22-23	3105	0	0.0	0	0.0	0	0.0	1343	43.3
ARHGDIA	ENST00000269321	5	0		0		0		0		715	0	0.0	0	0.0	0	0.0	0	0.0
ARHGEF1	ENST00000354532	27	0		0		0		1	15	3279	0	0.0	0	0.0	0	0.0	167	5.1
ARHGEF10	ENST00000349830	28	0		0		0		13	3-4,6,8-9,13,18,20,22,26-29	4595	0	0.0	0	0.0	0	0.0	2624	57.1
ARHGEF15	ENST00000361926	15	0		0		0		1	9	2826	0	0.0	0	0.0	0	0.0	150	5.3
ARHGEF18	ENST00000668164	28	0		0		0		14	3-5,8-11,14,17,21,23,27-29	4646	0	0.0	0	0.0	0	0.0	2688	57.9
ARHGEF2	ENST00000361247	22	0		0		0		5	1,8,11,15,20	3401	0	0.0	0	0.0	0	0.0	1308	38.5
ARHGEF28	ENST00000513042	35	0		0		0		15	3-4,8-9,13,19,22-23,26-27,29-31,34-35	5818	0	0.0	0	0.0	0	0.0	2943	50.6
ARHGEF38	ENST00000420470	14	0		0		0		5	2,5,8,10,13	2614	0	0.0	0	0.0	0	0.0	983	37.6
ARHGEF40	ENST00000298694	23	0		0		0		3	3,15-16	5020	0	0.0	0	0.0	0	0.0	1631	32.5
ARHGEF6	ENST00000250617	22	0		0		2	13-14	20	1-2,4-11,13-22	2771	0	0.0	0	0.0	206	7.4	2499	90.2
ARHGEF7	ENST00000646102	22	0		0		0		6	1,8-9,12,16,22	3029	0	0.0	0	0.0	0	0.0	999	33.0
ARHGEF9	ENST00000671741	10	0		0		2	3-4	10	1-10	1772	0	0.0	0	0.0	412	23.3	1772	100.0
