gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons
ARHGEF10	ENST00000349830	28	0		28	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	28	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ARHGEF15	ENST00000361926	15	0		0		1	9
ARHGEF18	ENST00000668164	28	0		0		16	3,4,5,8,9,10,11,12,14,17,20,21,23,27,28,29
ARHGEF2	ENST00000361247	22	0		0		7	1,8,9,11,15,18,20
ARHGEF28	ENST00000513042	35	0		0		15	3,4,8,9,13,19,22,23,26,27,29,30,31,34,35
ARHGEF38	ENST00000420470	14	0		0		6	2,3,5,8,10,13
ARHGEF40	ENST00000298694	23	0		0		4	3,13,15,16
ARHGEF6	ENST00000250617	22	0		4	6,13,14,18	20	1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22
ARHGEF9	ENST00000671741	10	0		2	3,4	10	1,2,3,4,5,6,7,8,9,10
ARID1A	ENST00000324856	20	0		0		10	1,2,6,8,10,11,12,16,18,20
ARID1B	ENST00000636930	20	0		0		8	1,4,8,13,16,17,18,20
ARID2	ENST00000334344	21	0		0		10	1,2,3,7,8,12,13,15,18,20
ARIH1	ENST00000379887	14	0		0		5	1,3,6,8,13
ARL11	ENST00000282026	1	0		0		1	2
ARL13B	ENST00000394222	10	0		0		5	2,3,6,7,10
ARL14EP	ENST00000282032	3	0		0		2	2,3
ARL2	ENST00000246747	5	0		0		1	3
ARL2BP	ENST00000219204	6	0		0		3	1,2,6
ARL3	ENST00000260746	6	0		0		1	3
ARL6	ENST00000463745	7	0		0		3	2,4,6
ARL6IP1	ENST00000304414	6	0		0		2	1,4
ARL6IP6	ENST00000326446	4	0		0		2	1,2
ARMC12	ENST00000373866	6	0		0		2	1,2
ARMC2	ENST00000392644	17	0		0		7	2,7,9,10,12,13,16
ARMC5	ENST00000268314	6	0		0		4	1,3,4,6
ARMC9	ENST00000611582	24	0		0		8	7,11,16,18,19,20,22,23
ARMS2	ENST00000528446	2	0		0		1	1
ARNT2	ENST00000303329	19	0		0		4	2,15,16,17
ARPC1B	ENST00000646101	9	0		0		4	3,6,8,9
ARPC3	ENST00000228825	7	0		0		1	1
ARPC4	ENST00000397261	6	0		0		2	3,5
ARPC5	ENST00000359856	4	0		0		3	1,3,4
ARPP21	ENST00000684406	19	0		0		9	5,6,8,10,11,14,15,16,21
ARR3	ENST00000307959	16	0		2	6,10	15	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ARSA	ENST00000216124	8	0		0		2	1,7
ARSB	ENST00000264914	8	0		0		5	1,2,3,5,8
ARSG	ENST00000621439	11	0		0		6	2,3,5,9,10,12
ARSI	ENST00000328668	2	0		0		2	1,2
ARSK	ENST00000380009	8	0		0		3	1,5,6
ARSL	ENST00000381134	10	0		2	4,9	9	3,4,5,6,7,8,9,10,11
ART4	ENST00000228936	3	0		0		2	2,3
ARV1	ENST00000310256	5	0		0		3	1,3,4
ARX	ENST00000379044	5	0		3	1,2,5	5	1,2,3,4,5
ASAH1	ENST00000637790	14	0		0		4	1,5,6,11
ASB10	ENST00000420175	5	0		0		0	
ASB17	ENST00000284142	3	0		0		3	1,2,3
ASCC1	ENST00000672957	9	0		0		1	8
ASCC3	ENST00000369162	41	0		0		21	3,4,6,7,12,13,16,17,19,22,23,25,30,31,32,33,36,39,40,41,42
ASCL1	ENST00000266744	1	0		0		1	1
ASH1L	ENST00000392403	27	0		0		7	3,4,5,8,9,24,25
ASIP	ENST00000374954	3	0		0		1	3
ASL	ENST00000304874	16	0		0		0	
ASNS	ENST00000394308	11	0		0		7	4,5,6,7,11,12,13
ASPA	ENST00000263080	6	0		0		3	1,3,5
ASPH	ENST00000379454	25	0		0		5	3,8,13,15,25
ASPM	ENST00000367409	28	0		0		15	1,3,4,7,12,13,17,18,19,20,21,22,23,24,27
ASPN	NM_017680.6	7	0		0		2	1,3
ASPRV1	ENST00000320256	1	0		0		1	1
ASPSCR1	ENST00000306739	16	0		0		2	4,7
ASRGL1	ENST00000415229	6	0		0		2	2,3
ASS1	ENST00000352480	14	0		0		3	4,9,14
ASTE1	ENST00000264992	4	0		0		3	3,4,6
ASTL	ENST00000342380	9	0		0		3	3,5,8
ASTN1	ENST00000361833	23	0		0		9	1,2,3,7,9,13,17,21,22
ASTN2	ENST00000313400	23	0		0		13	1,2,3,4,7,10,11,13,15,16,17,18,23
ASXL1	ENST00000375687	13	0		0		3	7,12,13
ASXL2	ENST00000435504	13	0		0		6	4,7,9,11,12,13
ASXL3	ENST00000269197	12	0		0		6	2,7,8,10,11,12
ASZ1	ENST00000284629	13	0		0		6	1,2,4,5,7,10
ATAD1	ENST00000680024	9	0		0		6	2,5,6,7,8,10
ATAD2B	ENST00000238789	28	0		0		12	1,2,8,9,10,11,13,15,20,21,25,27
ATAD3A	ENST00000378756	16	0		0		6	1,2,6,8,10,15
ATAD3C	ENST00000378785	12	0		0		7	2,4,6,7,8,10,11
ATCAY	ENST00000450849	12	0		0		5	2,3,4,6,7
ATF6	ENST00000367942	16	0		0		4	1,4,6,16
ATG12	ENST00000509910	4	0		0		2	1,4
ATG16L1	ENST00000392017	18	0		0		4	1,2,11,15
ATG4A	ENST00000372232	13	0		0		13	1,2,3,4,5,6,7,8,9,10,11,12,13
ATG4D	ENST00000309469	10	0		0		5	1,2,4,5,10
ATG5	ENST00000369076	7	0		0		3	3,4,8
ATG7	ENST00000693202	18	0		0		6	7,8,13,15,16,20
ATG9A	ENST00000361242	14	0		0		5	7,8,9,10,12
ATIC	ENST00000236959	16	0		0		6	1,2,4,6,9,12
ATL1	ENST00000358385	14	0		0		6	2,7,8,10,11,12
ATL3	ENST00000398868	13	0		1	9	7	3,6,8,9,10,12,13
ATM	ENST00000675843	62	0		0		24	3,8,9,12,13,14,16,21,22,23,25,28,29,31,34,36,37,41,43,49,51,52,54,62
ATN1	ENST00000396684	9	0		0		3	5,6,7
ATOH1	ENST00000306011	1	0		0		1	1
ATOH7	ENST00000373673	1	0		0		1	1
ATP11A	ENST00000375645	29	0		0		6	2,13,14,18,19,22
ATP11C	ENST00000682941	29	0		8	1,5,8,12,13,14,19,25	29	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ATP13A1	ENST00000357324	26	0		0		7	1,8,10,13,14,15,23
ATP13A2	ENST00000326735	29	0		0		4	3,8,12,16
ATP13A3	ENST00000645319	32	0		0		11	3,5,6,11,13,20,21,22,28,29,30
ATP1A1	ENST00000295598	23	0		0		7	2,4,5,6,8,18,19
ATP1A2	ENST00000361216	23	0		0		3	4,12,22
ATP1A3	ENST00000648268	23	0		0		9	4,6,7,8,9,11,13,16,19
ATP1A4	ENST00000368081	22	0		0		1	4
ATP1B1	ENST00000367815	6	0		0		3	1,2,4
ATP2A1	ENST00000395503	22	0		0		6	6,9,12,13,14,15
ATP2A2	ENST00000539276	20	0		0		8	1,4,8,14,15,18,19,20
ATP2B1	ENST00000428670	20	0		0		13	3,6,9,10,11,12,13,16,17,18,19,20,21
ATP2B2	ENST00000360273	22	0		0		13	2,3,4,6,10,11,12,13,14,15,16,19,20
ATP2B3	ENST00000263519	20	0		4	11,14,18,22	20	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
ATP2B4	ENST00000357681	20	0		0		8	5,8,9,11,12,13,17,21
ATP2C1	ENST00000510168	27	0		0		4	12,13,17,24
ATP2C2	ENST00000262429	27	0		0		9	1,3,6,14,19,21,22,24,26
ATP4A	ENST00000262623	22	0		0		6	2,7,10,14,15,16
ATP5F1A	ENST00000398752	12	0		0		3	7,8,9
ATP5F1B	ENST00000262030	10	0		0		4	1,2,6,7
ATP5F1D	ENST00000215375	4	0		0		1	2
ATP5F1E	ENST00000243997	2	0		0		0	
ATP5MC3	ENST00000284727	4	0		0		1	2
ATP5MK	ENST00000369815	2	0		0		1	3
ATP5PB	ENST00000369722	7	0		0		0	
ATP5PO	ENST00000290299	7	0		0		2	1,6
ATP6AP1	ENST00000369762	10	0		1	10	10	1,2,3,4,5,6,7,8,9,10
ATP6AP2	ENST00000636580	9	0		1	4	9	1,2,3,4,5,6,7,8,9
ATP6V0A1	ENST00000343619	21	0		0		6	4,5,7,15,20,21
ATP6V0A2	ENST00000330342	20	0		0		10	2,9,11,12,13,14,15,16,18,19
ATP6V0A4	ENST00000310018	20	0		0		8	5,9,11,14,15,18,19,21
ATP6V0C	ENST00000330398	3	0		0		1	3
ATP6V0D2	ENST00000285393	8	0		0		4	2,3,4,6
ATP6V1A	ENST00000273398	14	0		0		6	2,3,9,10,12,13
ATP6V1B1	ENST00000234396	14	0		0		2	12,13
ATP6V1B2	ENST00000276390	14	0		0		3	2,3,4
ATP6V1C1	ENST00000518738	12	0		0		2	5,7
ATP6V1C2	ENST00000272238	13	0		0		6	4,6,7,8,11,12
ATP6V1E1	ENST00000253413	9	0		0		3	1,4,8
ATP7A	ENST00000341514	22	0		5	3,4,10,13,17	20	2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23
ATP7B	ENST00000242839	21	0		0		8	2,3,7,8,9,10,15,18
ATP8A2	ENST00000381655	37	0		4	25,26,27,28	16	2,6,8,12,14,15,17,23,25,26,27,28,32,33,35,37
ATP8B1	ENST00000648908	27	0		0		12	3,4,6,11,14,15,16,17,18,22,25,26
ATP9A	ENST00000338821	28	0		0		10	2,4,13,15,17,20,21,22,26,27
ATPAF2	ENST00000474627	8	0		0		4	1,4,6,8
ATR	ENST00000350721	47	0		1	34	19	4,5,6,7,10,14,15,20,22,24,25,29,32,34,35,36,37,38,43
ATRIP	ENST00000320211	13	0		0		4	1,3,8,9
ATRX	ENST00000373344	35	0		8	2,5,9,13,16,20,27,30	35	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
ATXN1	ENST00000436367	2	0		0		1	7
ATXN10	ENST00000252934	12	0		0		4	1,2,4,11
ATXN2	ENST00000673436	25	0		0		10	1,2,5,9,12,14,15,16,22,24
ATXN2L	ENST00000336783	22	0		0		4	1,7,9,14
ATXN3	ENST00000644486	11	0		0		4	4,5,6,9
ATXN7	ENST00000674280	11	0		0		9	3,4,6,7,8,9,10,11,12
ATXN7L3	ENST00000587097	12	0		0		2	4,12
AUH	ENST00000375731	10	0		0		4	1,4,6,7
AURKA	ENST00000395915	8	0		0		4	3,5,7,8
AURKC	ENST00000302804	7	0		0		4	3,4,6,7
AUTS2	ENST00000342771	19	0		0		8	4,6,7,13,14,17,18,19
AVIL	ENST00000549994	19	0		0		8	2,3,6,11,13,15,19,20
AVP	ENST00000380293	3	0		0		0	
AVPR1A	ENST00000299178	2	0		0		1	1
AVPR2	ENST00000646375	3	0		2	3,4	3	2,3,4
AXIN1	ENST00000262320	10	0		0		5	2,3,4,5,8
AXIN2	ENST00000307078	10	0		0		7	2,3,5,6,7,10,11
AXL	ENST00000301178	20	0		0		6	2,15,17,18,19,20
B2M	ENST00000648006	3	0		2	1,2	3	1,2,3
B3GALNT1	ENST00000320474	1	0		0		1	5
B3GALNT2	ENST00000366600	12	0		0		3	2,10,12
B3GALT6	ENST00000379198	1	0		0		1	1
B3GAT3	ENST00000265471	5	0		0		3	1,3,5
B3GLCT	ENST00000343307	15	0		0		4	1,7,8,10
B3GNT2	ENST00000301998	1	0		0		1	2
B4GALNT1	ENST00000341156	10	0		0		4	7,8,10,11
B4GALNT2	ENST00000393354	11	0		0		3	2,9,11
B4GALT1	ENST00000379731	6	0		0		2	1,2
B4GALT7	ENST00000029410	6	0		0		4	3,4,5,6
B4GAT1	ENST00000311181	2	0		0		2	1,2
B9D1	ENST00000261499	7	0		0		2	4,7
B9D2	ENST00000243578	3	0		0		1	4
BAAT	ENST00000259407	3	0		3	2,3,4	3	2,3,4
BACH2	ENST00000257749	4	0		0		3	7,8,9
BAG3	ENST00000369085	4	0		0		4	1,2,3,4
BAG5	ENST00000299204	1	0		0		1	2
BANF1	ENST00000312175	2	0		0		0	
BANK1	ENST00000322953	16	0		0		5	1,3,4,7,11
BAP1	ENST00000460680	17	0		0		4	12,13,14,17
BARD1	ENST00000260947	11	0		0		5	1,4,5,9,11
BAX	ENST00000345358	6	0		0		4	2,3,4,6
BAZ1A	ENST00000360310	26	0		0		14	2,3,4,5,6,7,8,11,15,18,19,24,26,27
BAZ1B	ENST00000339594	19	0		0		9	4,5,7,8,10,13,17,18,19
BAZ2B	ENST00000392783	35	0		1	36	16	9,10,11,13,15,17,20,23,24,25,28,30,34,35,36,37
BBIP1	ENST00000448814	3	0		0		0	
BBS1	ENST00000318312	17	0		0		4	2,8,9,17
BBS10	ENST00000650064	2	0		0		2	1,2
BBS12	ENST00000314218	1	0		0		1	2
BBS2	ENST00000245157	17	0		0		3	1,2,8
BBS4	ENST00000268057	16	0		0		5	1,4,5,6,15
BBS5	ENST00000295240	12	0		0		5	1,3,5,7,12
BBS7	ENST00000264499	19	0		0		4	1,4,6,16
BBS9	ENST00000242067	22	0		0		8	4,5,6,7,18,19,21,22
BCAM	ENST00000270233	15	0		0		1	6
BCAP31	ENST00000345046	7	0		0		7	2,3,4,5,6,7,8
BCAS3	ENST00000407086	23	0		0		9	4,7,15,16,17,20,21,23,24
BCAT1	ENST00000261192	11	0		0		1	9
BCAT2	ENST00000316273	11	0		0		3	5,6,9
BCHE	ENST00000264381	3	0		0		2	2,3
BCKDHA	ENST00000269980	9	0		0		2	1,4
BCKDHB	ENST00000320393	10	0		0		5	1,3,4,7,8
BCKDK	ENST00000219794	11	0		0		4	2,3,4,12
BCL10	ENST00000648566	3	0		0		1	2
BCL11A	ENST00000642384	4	0		0		2	2,4
BCL11B	ENST00000357195	4	0		0		2	2,4
BCL2	ENST00000333681	2	0		0		1	2
BCL3	ENST00000164227	9	0		0		3	4,5,7
BCL6	ENST00000406870	8	0		0		7	3,4,5,6,7,9,10
BCL7A	ENST00000261822	6	0		0		5	1,2,3,5,6
BCL9	ENST00000234739	7	0		0		3	5,8,10
BCL9L	ENST00000683865	8	0		0		2	6,8
BCO1	ENST00000258168	11	0		0		3	4,6,9
BCOR	ENST00000378444	14	0		4	4,7,11,14	13	2,3,4,6,7,8,9,10,11,12,13,14,15
BCORL1	ENST00000540052	13	0		3	4,5,9	13	2,3,4,5,6,7,8,9,10,11,12,13,14
BCR	ENST00000305877	23	0		0		7	1,2,10,11,20,22,23
BCS1L	ENST00000359273	7	0		0		5	2,5,6,7,8
BDH1	ENST00000392379	6	0		6	3,4,5,6,7,8	6	3,4,5,6,7,8
BDP1	ENST00000358731	39	26	1,2,3,4,5,6,7,8,9,11,12,13,15,17,22,23,24,25,28,29,30,31,34,35,36,37	39	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	39	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BEAN1	ENST00000536005	4	0		0		3	3,4,5
BEST1	ENST00000378043	10	0		0		4	2,5,9,10
BET1	ENST00000222547	4	0		0		1	4
BFSP1	ENST00000377873	8	0		0		5	1,2,3,5,8
BFSP2	ENST00000302334	7	0		0		2	1,6
BGN	ENST00000331595	7	0		2	2,4	7	2,3,4,5,6,7,8
BHLHA9	ENST00000391429	1	0		0		0	
BHLHE22	ENST00000321870	1	0		0		1	1
BHLHE41	ENST00000242728	5	0		1	5	2	1,5
BICC1	ENST00000373886	21	0		0		9	4,5,8,9,12,14,15,19,20
BICD2	ENST00000356884	7	0		0		5	1,3,4,5,7
BICRA	ENST00000594866	13	0		0		3	5,6,15
BIK	ENST00000216115	4	0		0		1	4
BIN1	ENST00000316724	19	0		0		3	4,7,12
BLK	ENST00000259089	12	0		0		6	2,3,6,11,12,13
BLM	ENST00000355112	21	0		0		10	3,5,6,7,10,13,14,15,17,20
BLNK	ENST00000224337	17	0		0		6	2,4,9,11,12,17
BLOC1S1	ENST00000548925	4	0		0		0	
BLOC1S3	ENST00000433642	1	0		0		0	
BLOC1S5	ENST00000397457	5	0		0		2	1,2
BLOC1S6	ENST00000220531	5	0		0		2	1,2
BLTP1	ENST00000679879	86	0		0		33	4,5,6,7,8,9,11,12,13,21,22,29,32,33,35,36,47,55,56,57,59,60,61,64,68,69,72,73,77,82,83,85,86
BLVRA	ENST00000265523	7	0		0		2	5,6
BMP1	ENST00000306349	16	0		0		0	
BMP1	ENST00000306385	20	0		0		3	12,18,19
BMP10	ENST00000295379	2	0		0		1	1
BMP15	ENST00000252677	2	0		2	1,2	2	1,2
BMP2	ENST00000378827	2	0		0		2	2,3
BMP3	ENST00000282701	3	0		0		2	1,2
BMP4	ENST00000245451	2	0		0		2	3,4
BMP5	ENST00000370830	7	0		0		3	1,5,7
BMP6	ENST00000283147	7	0		0		5	1,2,4,5,6
BMP7	ENST00000395863	7	0		0		3	2,3,7
BMPER	ENST00000649409	15	0		0		7	1,5,7,9,12,14,15
BMPR1A	ENST00000372037	11	0		0		5	7,8,11,12,13
BMPR1B	ENST00000515059	10	0		0		5	4,7,8,10,11
BMPR2	ENST00000374580	13	0		0		4	1,4,5,12
BMS1	ENST00000374518	22	0		0		13	2,5,6,7,8,10,11,12,13,15,16,19,21
BNC1	ENST00000345382	5	0		0		2	4,5
BNC2	ENST00000380672	7	0		0		3	1,6,7
BNIP1	ENST00000351486	6	0		0		3	1,5,6
BOD1	ENST00000311086	3	0		0		3	1,2,3
BOLA3	ENST00000327428	4	0		0		0	
BORCS5	ENST00000314565	4	0		0		1	3
BORCS8	ENST00000462790	5	0		0		1	4
BPGM	ENST00000344924	2	0		0		2	2,3
BPIFC	ENST00000300399	15	0		0		3	4,10,12
BPNT2	ENST00000262644	5	0		0		2	1,5
BPTF	ENST00000306378	28	0		0		15	1,2,4,7,8,10,11,12,13,15,16,19,20,26,27
BRAF	ENST00000644969	20	0		0		1	20
BRAF	ENST00000646891	18	0		1	1	7	1,3,6,12,13,16,17
BRAP	ENST00000419234	12	0		0		3	1,2,12
BRAT1	ENST00000340611	13	0		0		3	2,3,14
BRCA1	ENST00000357654	22	0		0		6	7,8,10,12,13,14
BRCA2	ENST00000380152	26	0		0		10	2,5,8,10,11,17,18,20,21,27
BRCC3	ENST00000330045	10	0		1	1	10	1,2,3,4,5,6,7,8,9,10
BRD4	ENST00000679869	19	0		0		6	2,6,7,8,11,17
BRDT	ENST00000399546	18	0		0		11	2,4,5,6,8,11,12,13,15,17,19
BRF1	ENST00000547530	18	0		0		7	3,10,11,13,14,15,17
BRIP1	ENST00000259008	19	0		0		9	4,5,6,10,11,13,15,19,20
BRPF1	ENST00000383829	13	0		0		7	2,3,4,6,7,10,14
BRSK2	ENST00000528841	20	0		0		1	3
BRWD1	ENST00000342449	41	0		0		10	9,14,24,25,26,32,35,37,40,41
BRWD3	ENST00000373275	41	0		8	4,13,14,15,16,17,25,32	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
BSCL2	ENST00000360796	11	0		0		3	2,5,10
BSG	ENST00000333511	8	0		0		2	2,5
BSN	ENST00000296452	10	0		0		4	2,3,5,6
BSND	ENST00000651561	4	0		0		2	1,4
BTD	ENST00000643237	3	0		0		2	2,4
BTG4	ENST00000692032	4	0		0		3	2,4,5
BTK	ENST00000308731	18	0		6	2,3,6,8,9,15	17	2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19
BTNL2	ENST00000454136	7	7	1,2,3,4,5,6,7	7	1,2,3,4,5,6,7	7	1,2,3,4,5,6,7
BUB1	ENST00000302759	25	0		0		9	1,3,5,6,9,14,20,24,25
BUB1B	ENST00000287598	23	0		0		10	2,3,5,7,8,11,15,16,21,23
BUB3	ENST00000368865	7	0		0		2	2,6
BUD13	ENST00000260210	10	0		0		2	1,4
C10orf71	ENST00000374144	1	0		0		1	3
C12orf57	ENST00000229281	3	0		0		3	1,2,3
C14orf39	ENST00000321731	17	0		0		8	2,4,8,9,10,13,15,16
C16orf90	ENST00000437192	3	0		0		0	
C18orf32	ENST00000318240	2	0		0		0	
C19orf12	ENST00000323670	2	0		0		2	2,3
C19orf44	ENST00000221671	7	0		0		2	2,5
C1GALT1C1	ENST00000304661	1	0		1	2	1	2
C1QA	ENST00000374642	2	0		0		1	3
C1QB	ENST00000509305	2	0		0		1	3
C1QBP	ENST00000225698	6	0		0		5	1,2,3,4,5
C1QC	ENST00000374640	2	0		0		1	3
C1QTNF5	ENST00000528368	2	0		0		2	2,3
C1R	ENST00000647956	11	0		0		4	2,3,4,11
C1S	ENST00000360817	11	0		0		3	4,9,12
C2	ENST00000299367	18	18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
C2CD3	ENST00000334126	33	0		0		9	2,4,12,14,16,21,23,31,33
C2orf69	ENST00000319974	2	0		0		2	1,2
C3	ENST00000245907	41	0		0		14	2,5,6,7,8,9,12,13,21,24,26,39,40,41
C3orf52	ENST00000264848	6	0		0		2	1,5
C4A	ENST00000428956	41	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
C4B	ENST00000435363	41	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41	41	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
C5	ENST00000223642	41	0		0		13	1,4,7,13,16,17,18,22,23,30,31,35,40
C5orf47	ENST00000340147	4	0		0		2	1,3
C6	ENST00000337836	17	0		0		7	6,9,11,12,13,14,17
C7	ENST00000313164	18	0		0		8	1,5,7,9,10,12,15,18
C8A	ENST00000361249	11	0		0		5	1,2,7,10,11
C8B	ENST00000371237	12	0		0		6	4,5,6,9,10,12
C9	ENST00000263408	11	0		0		8	1,3,5,6,7,8,9,10
C9orf72	ENST00000380003	10	0		0		2	2,7
CA12	ENST00000178638	11	0		0		0	
CA2	ENST00000285379	7	0		0		1	4
CA4	ENST00000300900	8	0		0		3	3,4,8
CA5A	ENST00000649794	7	0		0		4	2,3,6,7
CA8	ENST00000317995	8	0		0		2	3,5
CABIN1	ENST00000263119	36	0		0		13	5,7,11,12,17,18,20,22,23,25,29,31,32
CABP2	ENST00000294288	7	0		0		3	4,5,6
CABP4	ENST00000325656	6	0		0		2	1,3
CACNA1A	ENST00000360228	47	0		0		1	47
CACNA1A	ENST00000638009	47	0		0		17	1,3,4,5,13,14,16,17,19,26,29,31,34,39,40,45,46
CACNA1B	ENST00000371372	47	0		1	37	19	3,4,6,8,11,12,13,18,19,20,23,28,31,35,37,40,44,46,47
CACNA1C	ENST00000399603	47	0		0		0	
CACNA1C	ENST00000399655	47	0		0		21	1,2,6,10,12,14,16,19,23,24,26,27,29,32,35,36,37,42,45,46,47
CACNA1D	ENST00000288139	49	0		0		0	
CACNA1D	ENST00000350061	48	0		0		19	1,2,6,7,9,10,13,18,19,20,27,31,34,36,40,42,44,47,48
CACNA1E	ENST00000367573	48	0		0		12	3,6,11,18,21,23,34,37,38,45,47,48
CACNA1F	ENST00000323022	48	0		2	36,37	47	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
CACNA1G	ENST00000359106	38	0		0		12	1,6,7,10,13,16,17,25,28,33,36,38
CACNA1H	ENST00000348261	34	0		0		6	5,9,10,24,25,27
CACNA1I	ENST00000402142	37	0		0		15	3,8,9,10,13,17,19,20,22,25,26,31,32,33,37
CACNA1S	ENST00000362061	44	0		0		17	2,3,5,6,8,10,11,14,18,21,22,24,25,26,30,36,41
CACNA2D1	ENST00000356860	39	0		0		16	3,5,7,10,12,13,16,19,23,25,26,28,29,30,31,38
CACNA2D2	ENST00000424201	38	0		0		0	
CACNA2D4	ENST00000382722	38	0		0		9	1,4,6,7,10,14,22,37,38
CACNB2	ENST00000324631	14	0		0		0	
CACNB2	ENST00000377329	13	0		0		4	1,2,4,7
CACNB4	ENST00000539935	14	0		0		6	2,3,5,8,11,14
CACNG2	ENST00000300105	4	0		0		3	2,3,4
CAD	ENST00000264705	44	0		0		22	2,4,5,12,13,16,17,18,20,22,24,25,26,29,31,33,34,37,39,40,41,42
CADM1	ENST00000331581	12	0		0		3	1,3,7
CADM3	ENST00000368125	9	0		0		3	2,4,9
CALCR	ENST00000426151	12	0		0		3	6,11,14
CALCRL	ENST00000392370	12	0		0		8	4,5,6,7,8,9,11,14
CALM1	ENST00000356978	6	0		0		1	4
CALM2	ENST00000272298	6	0		0		0	
CALM3	ENST00000291295	6	0		0		2	4,5
CALR	ENST00000316448	9	0		0		2	1,7
CAMK2A	ENST00000671881	19	0		0		6	3,5,11,12,17,18
CAMK2B	ENST00000395749	23	0		0		3	20,22,23
CAMK2D	ENST00000511664	20	0		0		8	1,2,3,7,8,12,13,17
CAMK2G	ENST00000423381	22	0		0		5	7,15,20,21,22
CAMK4	ENST00000282356	11	0		0		5	1,4,5,8,11
CAMLG	ENST00000297156	4	0		0		3	1,2,3
CAMSAP1	ENST00000389532	17	0		0		9	2,10,11,12,13,14,15,16,17
CAMTA1	ENST00000303635	23	0		0		11	1,8,9,11,12,15,16,17,18,20,21
CANT1	ENST00000392446	3	0		0		3	3,4,5
CAP2	ENST00000229922	12	0		0		3	5,7,12
CAPN1	ENST00000279247	21	0		0		4	5,13,18,19
CAPN10	ENST00000391984	12	0		0		4	3,4,7,8
CAPN15	ENST00000219611	11	0		0		2	9,13
CAPN3	ENST00000397163	24	0		0		5	1,2,9,21,24
CAPN5	ENST00000648180	12	0		0		4	2,5,8,10
CAPNS1	ENST00000246533	10	0		0		2	8,9
CAPRIN1	ENST00000341394	18	0		0		9	2,4,5,6,9,10,12,15,19
CAPS2	ENST00000699294	16	0		1	13	8	3,5,9,10,12,13,14,16
CAPZA2	ENST00000361183	10	0		0		3	1,9,10
CARD10	ENST00000251973	20	0		0		5	3,4,5,19,20
CARD11	ENST00000396946	24	0		0		10	5,6,9,13,17,19,20,21,23,25
CARD14	ENST00000648509	20	0		0		7	6,7,9,11,12,13,16
CARD8	ENST00000651546	11	0		0		4	9,10,12,13
CARD9	ENST00000371732	12	0		0		0	
CARMIL2	ENST00000334583	38	0		0		4	26,27,28,31
CARS1	ENST00000380525	23	1	9	23	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	23	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
