gene	transcript	exon	coord	exon_len	median_cov	is_dead_10x	is_dead_20x	is_dead_30x	gene_cds_len	gene_dead_10x_pct	gene_dead_20x_pct	gene_dead_30x_pct
ACAN	ENST00000560601	3	chr15:88838652-88839056	404	63.45	0	1	1	8067	4.9	9.9	13.8
ACAN	ENST00000560601	6	chr15:88843344-88843658	314	49.13	0	0	1	8067	4.9	9.9	13.8
ACAN	ENST00000560601	7	chr15:88845494-88845892	398	44.84	1	1	1	8067	4.9	9.9	13.8
ACAP3	ENST00000354700	1	chr1:1307758-1307825	67	4.50	1	1	1	2985	2.2	2.2	7.8
ACAP3	ENST00000354700	24	chr1:1293553-1293718	165	32.98	0	0	1	2985	2.2	2.2	7.8
ACAT2	ENST00000367048	9	chr6:159778648-159778839	191	55.10	0	0	1	1374	0.0	0.0	13.9
ACCS	ENST00000263776	2	chr11:44067617-44067925	308	61.27	0	0	1	1786	6.6	6.6	30.6
ACCS	ENST00000263776	9	chr11:44078673-44078794	121	32.91	0	0	1	1786	6.6	6.6	30.6
ACCS	ENST00000263776	15	chr11:44083684-44083802	118	6.08	1	1	1	1786	6.6	6.6	30.6
ACD	ENST00000620761	9	chr16:67658544-67658651	107	33.06	0	0	1	1617	0.0	0.0	6.6
ACE	ENST00000290866	1	chr17:63477084-63477353	269	19.80	1	1	1	4421	6.1	6.1	6.1
ACER2	ENST00000340967	4	chr9:19434936-19435094	158	32.87	0	0	1	948	16.7	16.7	33.3
ACER2	ENST00000340967	5	chr9:19446270-19446428	158	27.28	1	1	1	948	16.7	16.7	33.3
ACER3	ENST00000532485	1	chr11:76860966-76861089	123	32.76	0	0	1	1024	0.0	0.0	32.5
ACER3	ENST00000532485	2	chr11:76926546-76926677	131	35.98	0	0	1	1024	0.0	0.0	32.5
ACER3	ENST00000532485	7	chr11:76998752-76998831	79	38.84	0	0	1	1024	0.0	0.0	32.5
ACHE	ENST00000241069	3	chr7:100892323-100892828	505	61.65	0	1	1	1925	0.0	36.1	36.1
ACHE	ENST00000241069	4	chr7:100891158-100891348	190	54.10	0	1	1	1925	0.0	36.1	36.1
ACLY	ENST00000352035	12	chr17:41898620-41898795	175	41.27	0	0	1	3866	0.0	4.9	13.7
ACLY	ENST00000352035	14	chr17:41896609-41896659	50	26.95	0	0	1	3866	0.0	4.9	13.7
ACLY	ENST00000352035	16	chr17:41892268-41892457	189	38.59	0	1	1	3866	0.0	4.9	13.7
ACLY	ENST00000352035	22	chr17:41878092-41878206	114	40.04	0	0	1	3866	0.0	4.9	13.7
ACO1	ENST00000309951	3	chr9:32407250-32407439	189	41.58	0	0	1	3070	2.9	2.9	28.2
ACO1	ENST00000309951	5	chr9:32418117-32418207	90	3.77	1	1	1	3070	2.9	2.9	28.2
ACO1	ENST00000309951	6	chr9:32418317-32418521	204	42.71	0	0	1	3070	2.9	2.9	28.2
ACO1	ENST00000309951	14	chr9:32430407-32430584	177	33.49	0	0	1	3070	2.9	2.9	28.2
ACO1	ENST00000309951	20	chr9:32448885-32449091	206	59.37	0	0	1	3070	2.9	2.9	28.2
ACO2	ENST00000216254	3	chr22:41507780-41508059	279	52.66	0	0	1	2703	0.0	0.0	21.1
ACO2	ENST00000216254	4	chr22:41511865-41511978	113	34.55	0	0	1	2703	0.0	0.0	21.1
ACO2	ENST00000216254	5	chr22:41515366-41515545	179	50.13	0	0	1	2703	0.0	0.0	21.1
ACOT7	ENST00000361521	1	chr1:6393246-6393409	163	16.73	0	1	1	1293	0.0	12.6	12.6
ACOX2	ENST00000302819	7	chr3:58531240-58531376	136	25.35	0	1	1	2326	0.0	13.7	22.8
ACOX2	ENST00000302819	9	chr3:58528783-58528966	183	21.93	0	1	1	2326	0.0	13.7	22.8
ACOX2	ENST00000302819	10	chr3:58526455-58526666	211	41.81	0	0	1	2326	0.0	13.7	22.8
ACP4	ENST00000270593	5	chr19:50792062-50792181	119	19.64	1	1	1	1501	7.9	7.9	21.2
ACP4	ENST00000270593	10	chr19:50794775-50794974	199	44.32	0	0	1	1501	7.9	7.9	21.2
ACR	ENST00000216139	5	chr22:50744642-50745217	575	70.35	0	1	1	1366	0.0	42.1	42.1
ACSL4	ENST00000672401	5	chrX:109681255-109681385	130	39.83	0	0	1	2293	0.0	0.0	5.7
ACSL5	ENST00000354655	7	chr10:112409496-112409695	199	44.52	0	0	1	2452	0.0	0.0	14.8
ACSL5	ENST00000354655	18	chr10:112425327-112425491	164	39.12	0	0	1	2452	0.0	0.0	14.8
ACSL6	ENST00000651883	4	chr5:131990089-131990174	85	1.00	1	1	1	2589	3.3	3.3	3.3
ACSM3	ENST00000289416	11	chr16:20791991-20792139	148	5.29	1	1	1	2021	7.3	7.3	7.3
ACTA2	ENST00000224784	8	chr10:88938050-88938252	202	59.49	0	0	1	1294	0.0	0.0	15.6
ACTL6A	ENST00000429709	3	chr3:179570056-179570251	195	44.31	0	0	1	1570	0.0	0.0	19.8
ACTL6A	ENST00000429709	12	chr3:179583342-179583458	116	43.81	0	0	1	1570	0.0	0.0	19.8
ACTL6B	ENST00000160382	1	chr7:100656319-100656364	45	9.74	1	1	1	1561	2.9	9.1	9.1
ACTL6B	ENST00000160382	2	chr7:100655792-100655889	97	24.55	0	1	1	1561	2.9	9.1	9.1
ACTL9	ENST00000324436	1	chr19:8697440-8698711	1271	63.51	0	0	1	1271	0.0	0.0	100.0
ACTN1	ENST00000394419	20	chr14:68878447-68878533	86	20.43	0	1	1	3185	0.0	8.3	8.3
ACTN1	ENST00000394419	22	chr14:68874848-68875027	179	45.12	0	1	1	3185	0.0	8.3	8.3
ACTN2	ENST00000366578	1	chr1:236686663-236686809	146	37.72	0	0	1	3105	0.0	0.0	4.7
ACTN3	ENST00000513398	1	chr11:66546927-66547094	167	27.57	0	0	1	3126	0.0	0.0	13.4
ACTN3	ENST00000513398	10	chr11:66557688-66557939	251	66.89	0	0	1	3126	0.0	0.0	13.4
ACVR1B	ENST00000257963	1	chr12:51951733-51951844	111	1.25	1	1	1	1698	6.5	6.5	29.9
ACVR1B	ENST00000257963	4	chr12:51980958-51981209	251	55.00	0	0	1	1698	6.5	6.5	29.9
ACVR1B	ENST00000257963	7	chr12:51986807-51986952	145	58.35	0	0	1	1698	6.5	6.5	29.9
ACVR2B	ENST00000352511	1	chr3:38454312-38454384	72	6.31	1	1	1	1759	4.1	4.1	4.1
ADAM17	ENST00000310823	2	chr2:9543142-9543295	153	34.77	0	0	1	2855	7.7	7.7	29.2
ADAM17	ENST00000310823	4	chr2:9535823-9535932	109	36.04	0	0	1	2855	7.7	7.7	29.2
ADAM17	ENST00000310823	5	chr2:9527775-9527964	189	41.33	0	0	1	2855	7.7	7.7	29.2
ADAM17	ENST00000310823	7	chr2:9523238-9523348	110	12.05	1	1	1	2855	7.7	7.7	29.2
ADAM17	ENST00000310823	9	chr2:9518092-9518257	165	39.73	0	0	1	2855	7.7	7.7	29.2
ADAM17	ENST00000310823	10	chr2:9517890-9517999	109	10.23	1	1	1	2855	7.7	7.7	29.2
ADAM22	ENST00000413139	15	chr7:88143015-88143135	120	39.73	0	0	1	3535	0.0	0.0	17.9
ADAM22	ENST00000413139	21	chr7:88153210-88153336	126	42.00	0	0	1	3535	0.0	0.0	17.9
ADAM22	ENST00000413139	24	chr7:88165821-88165956	135	39.37	0	0	1	3535	0.0	0.0	17.9
ADAM22	ENST00000413139	26	chr7:88171533-88171571	38	27.18	0	0	1	3535	0.0	0.0	17.9
ADAM22	ENST00000413139	27	chr7:88178924-88179139	215	46.85	0	0	1	3535	0.0	0.0	17.9
ADAMTS1	ENST00000284984	1	chr21:26844214-26844964	750	40.94	0	1	1	3084	0.0	24.3	49.3
ADAMTS1	ENST00000284984	2	chr21:26842328-26842695	367	76.19	0	0	1	3084	0.0	24.3	49.3
ADAMTS1	ENST00000284984	6	chr21:26839864-26840071	207	47.20	0	0	1	3084	0.0	24.3	49.3
ADAMTS1	ENST00000284984	8	chr21:26838428-26838624	196	52.01	0	0	1	3084	0.0	24.3	49.3
ADAMTS10	ENST00000597188	24	chr19:8585121-8585318	197	36.89	0	1	1	3792	0.0	5.2	5.2
ADAMTS13	ENST00000355699	7	chr9:133428623-133428781	158	9.57	1	1	1	4696	3.4	3.4	3.4
ADAMTS15	ENST00000299164	1	chr11:130448963-130449940	977	60.16	0	0	1	3013	0.0	6.6	75.5
ADAMTS15	ENST00000299164	4	chr11:130462486-130462790	304	56.24	0	0	1	3013	0.0	6.6	75.5
ADAMTS15	ENST00000299164	5	chr11:130469251-130469449	198	26.93	0	1	1	3013	0.0	6.6	75.5
ADAMTS15	ENST00000299164	8	chr11:130473036-130473831	795	51.76	0	0	1	3013	0.0	6.6	75.5
ADAMTS16	ENST00000274181	3	chr5:5146119-5146465	346	65.74	0	0	1	4135	0.0	0.0	33.5
ADAMTS16	ENST00000274181	4	chr5:5182033-5182315	282	57.83	0	0	1	4135	0.0	0.0	33.5
ADAMTS16	ENST00000274181	10	chr5:5209082-5209256	174	40.87	0	0	1	4135	0.0	0.0	33.5
ADAMTS16	ENST00000274181	13	chr5:5235003-5235196	193	48.59	0	0	1	4135	0.0	0.0	33.5
ADAMTS16	ENST00000274181	19	chr5:5303257-5303479	222	66.86	0	0	1	4135	0.0	0.0	33.5
ADAMTS16	ENST00000274181	22	chr5:5318123-5318291	168	32.15	0	0	1	4135	0.0	0.0	33.5
ADAMTS17	ENST00000268070	2	chr15:100341028-100341419	391	12.31	1	1	1	3728	10.5	10.5	10.5
ADAMTS18	ENST00000282849	1	chr16:77434595-77434705	110	27.65	0	0	1	4126	0.0	0.0	2.7
ADAMTS19	ENST00000274487	2	chr5:129461091-129461767	676	26.70	1	1	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	3	chr5:129509066-129509252	186	31.25	0	1	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	4	chr5:129526273-129526466	193	45.45	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	8	chr5:129596548-129596674	126	35.26	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	9	chr5:129620607-129620768	161	42.38	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	11	chr5:129641848-129641970	122	40.16	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	15	chr5:129658606-129658747	141	37.16	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	17	chr5:129679753-129679931	178	42.34	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	19	chr5:129694709-129694865	156	35.79	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	21	chr5:129704228-129704401	173	43.27	0	0	1	4102	21.3	25.8	56.3
ADAMTS19	ENST00000274487	22	chr5:129734921-129735119	198	13.65	1	1	1	4102	21.3	25.8	56.3
ADAMTS2	ENST00000251582	1	chr5:179345179-179345338	159	2.04	1	1	1	4076	3.9	3.9	3.9
ADAMTS3	ENST00000286657	3	chr4:72548467-72548894	427	54.68	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	4	chr4:72414804-72414981	177	38.17	0	1	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	8	chr4:72319847-72319973	126	41.33	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	10	chr4:72318561-72318714	153	44.05	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	11	chr4:72315847-72315981	134	39.75	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	12	chr4:72313666-72313832	166	46.01	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	14	chr4:72311037-72311191	154	45.71	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	18	chr4:72298266-72298452	186	31.92	0	0	1	4058	0.0	4.4	52.0
ADAMTS3	ENST00000286657	22	chr4:72283125-72283714	589	61.49	0	0	1	4058	0.0	4.4	52.0
ADAMTS4	ENST00000367996	1	chr1:161197984-161198637	653	57.41	0	0	1	2694	13.0	48.6	72.9
ADAMTS4	ENST00000367996	3	chr1:161196160-161196313	153	1.33	1	1	1	2694	13.0	48.6	72.9
ADAMTS4	ENST00000367996	5	chr1:161193924-161194231	307	43.47	0	1	1	2694	13.0	48.6	72.9
ADAMTS4	ENST00000367996	6	chr1:161193629-161193836	207	21.36	0	1	1	2694	13.0	48.6	72.9
ADAMTS4	ENST00000367996	7	chr1:161193202-161193398	196	13.18	1	1	1	2694	13.0	48.6	72.9
ADAMTS4	ENST00000367996	9	chr1:161191127-161191574	447	54.97	0	1	1	2694	13.0	48.6	72.9
ADAMTS6	ENST00000381055	4	chr5:65460159-65460348	189	39.04	0	0	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	11	chr5:65291318-65291480	162	45.28	0	0	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	13	chr5:65262806-65262972	166	33.82	1	1	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	17	chr5:65224913-65225057	144	2.71	1	1	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	19	chr5:65215313-65215497	184	49.66	0	0	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	20	chr5:65214783-65214942	159	50.34	0	0	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	21	chr5:65197011-65197161	150	48.86	0	0	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	23	chr5:65172821-65173018	197	49.95	0	0	1	3834	8.1	8.1	39.9
ADAMTS6	ENST00000381055	24	chr5:65170606-65170783	177	48.05	0	0	1	3834	8.1	8.1	39.9
ADAMTS7	ENST00000388820	1	chr15:78811110-78811230	120	1.04	1	1	1	5541	2.2	5.3	8.3
ADAMTS7	ENST00000388820	20	chr15:78764544-78764717	173	33.51	0	1	1	5541	2.2	5.3	8.3
ADAMTS7	ENST00000388820	22	chr15:78763688-78763855	167	48.02	0	0	1	5541	2.2	5.3	8.3
ADAMTS9	ENST00000498707	3	chr3:64681190-64681373	183	47.70	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	4	chr3:64658491-64658801	310	57.64	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	5	chr3:64655781-64655885	104	33.19	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	13	chr3:64633687-64633889	202	43.99	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	16	chr3:64631444-64631560	116	0.90	1	1	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	17	chr3:64622409-64622596	187	8.94	1	1	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	18	chr3:64622187-64622337	150	42.73	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	19	chr3:64621103-64621250	147	49.78	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	21	chr3:64615310-64615495	185	45.88	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	26	chr3:64601933-64602223	290	52.73	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	28	chr3:64594247-64594444	197	50.98	0	0	1	6588	4.6	4.6	34.7
ADAMTS9	ENST00000498707	32	chr3:64546747-64546962	215	43.20	0	0	1	6588	4.6	4.6	34.7
ADAMTSL2	ENST00000651351	10	chr9:133554346-133554703	357	80.73	0	0	1	3216	0.0	0.0	11.1
ADAMTSL5	ENST00000330475	2	chr19:1510834-1510953	119	16.76	0	1	1	1636	0.0	7.3	27.0
ADAMTSL5	ENST00000330475	12	chr19:1506004-1506326	322	64.43	0	0	1	1636	0.0	7.3	27.0
ADARB1	ENST00000348831	8	chr21:45184912-45185101	189	5.17	1	1	1	2286	8.3	8.3	17.0
ADARB1	ENST00000348831	11	chr21:45222007-45222207	200	56.49	0	0	1	2286	8.3	8.3	17.0
ADAT3	ENST00000329478	2	chr19:1912037-1913161	1124	56.28	0	0	1	1124	0.0	0.0	100.0
ADCK1	ENST00000238561	5	chr14:77887080-77887259	179	41.70	0	0	1	1772	0.0	0.0	10.1
ADCK5	ENST00000308860	1	chr8:144374085-144374117	32	11.22	0	1	1	2043	0.0	1.6	27.9
ADCK5	ENST00000308860	3	chr8:144383070-144383240	170	34.37	0	0	1	2043	0.0	1.6	27.9
ADCK5	ENST00000308860	8	chr8:144391569-144391721	152	37.48	0	0	1	2043	0.0	1.6	27.9
ADCK5	ENST00000308860	9	chr8:144391772-144391876	104	26.96	0	0	1	2043	0.0	1.6	27.9
ADCK5	ENST00000308860	12	chr8:144392243-144392355	112	31.61	0	0	1	2043	0.0	1.6	27.9
ADCY1	ENST00000297323	1	chr7:45574533-45575192	659	47.05	1	1	1	3760	17.5	17.5	29.3
ADCY1	ENST00000297323	13	chr7:45685951-45686225	274	67.00	0	0	1	3760	17.5	17.5	29.3
ADCY1	ENST00000297323	16	chr7:45703589-45703756	167	31.83	0	0	1	3760	17.5	17.5	29.3
ADCY2	ENST00000338316	1	chr5:7396286-7396516	230	50.23	0	1	1	3776	0.0	6.1	10.1
ADCY2	ENST00000338316	9	chr5:7707695-7707848	153	41.83	0	0	1	3776	0.0	6.1	10.1
ADCY3	ENST00000679454	20	chr2:24821506-24821650	144	1.98	1	1	1	3855	9.0	9.0	9.0
ADCY3	ENST00000679454	22	chr2:24819921-24820124	203	10.36	1	1	1	3855	9.0	9.0	9.0
ADCY5	ENST00000462833	1	chr3:123447401-123448555	1154	44.45	1	1	1	4206	27.4	27.4	34.6
ADCY5	ENST00000462833	5	chr3:123330878-123331026	148	46.52	0	0	1	4206	27.4	27.4	34.6
ADCY5	ENST00000462833	17	chr3:123296073-123296226	153	31.11	0	0	1	4206	27.4	27.4	34.6
ADCY6	ENST00000357869	6	chr12:48777093-48777241	148	21.24	0	1	1	3927	0.0	3.8	11.0
ADCY6	ENST00000357869	19	chr12:48771699-48771983	284	75.31	0	0	1	3927	0.0	3.8	11.0
ADCY7	ENST00000673801	9	chr16:50300704-50300883	179	39.84	0	0	1	3743	0.0	5.7	10.4
ADCY7	ENST00000673801	11	chr16:50304349-50304561	212	28.30	0	1	1	3743	0.0	5.7	10.4
ADD1	ENST00000683351	2	chr4:2875905-2876120	215	41.02	0	1	1	2700	0.0	8.0	21.3
ADD1	ENST00000683351	7	chr4:2898173-2898337	164	57.70	0	0	1	2700	0.0	8.0	21.3
ADD1	ENST00000683351	9	chr4:2899248-2899445	197	67.50	0	0	1	2700	0.0	8.0	21.3
ADD3	ENST00000356080	2	chr10:110100643-110100858	215	36.54	0	1	1	2401	0.0	9.0	48.9
ADD3	ENST00000356080	4	chr10:110116248-110116420	172	47.72	0	0	1	2401	0.0	9.0	48.9
ADD3	ENST00000356080	5	chr10:110117331-110117432	101	42.44	0	0	1	2401	0.0	9.0	48.9
ADD3	ENST00000356080	6	chr10:110118576-110118746	170	44.00	0	0	1	2401	0.0	9.0	48.9
ADD3	ENST00000356080	9	chr10:110122099-110122302	203	40.56	0	0	1	2401	0.0	9.0	48.9
ADD3	ENST00000356080	15	chr10:110133315-110133628	313	52.88	0	0	1	2401	0.0	9.0	48.9
ADGRA3	ENST00000334304	1	chr4:22515517-22515794	277	21.05	1	1	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	5	chr4:22447429-22447521	92	34.03	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	6	chr4:22444962-22445143	181	47.40	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	8	chr4:22438245-22438430	185	37.77	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	10	chr4:22435300-22435476	176	44.45	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	11	chr4:22424180-22424362	182	43.59	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	12	chr4:22420875-22421099	224	58.53	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	15	chr4:22402664-22402809	145	0.00	1	1	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	17	chr4:22392534-22392700	166	42.72	0	0	1	4346	9.7	9.7	66.5
ADGRA3	ENST00000334304	19	chr4:22387694-22388957	1263	65.96	0	0	1	4346	9.7	9.7	66.5
ADGRE2	ENST00000315576	16	chr19:14751425-14751681	256	53.97	0	0	1	2872	0.0	0.0	8.9
ADGRF4	ENST00000283303	4	chr6:47710724-47710896	172	40.76	0	0	1	2248	0.0	12.1	19.8
ADGRF4	ENST00000283303	5	chr6:47712346-47712618	272	39.77	0	1	1	2248	0.0	12.1	19.8
ADGRG2	ENST00000379869	4	chrX:19040178-19040234	56	29.96	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	5	chrX:19037578-19037646	68	28.96	0	1	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	7	chrX:19035931-19035987	56	26.05	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	13	chrX:19023405-19023463	58	25.55	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	16	chrX:19013675-19014084	409	44.56	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	17	chrX:19010602-19010788	186	39.78	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	18	chrX:19009615-19009792	177	45.81	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	19	chrX:19007969-19008133	164	33.07	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	21	chrX:19006209-19006275	66	36.60	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	23	chrX:19004747-19004889	142	34.05	0	1	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	24	chrX:19002835-19003124	289	37.42	0	1	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	26	chrX:18998985-18999289	304	46.69	0	1	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	27	chrX:18996040-18996162	122	36.99	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	28	chrX:18994885-18995058	173	41.42	0	0	1	3594	0.0	22.3	68.9
ADGRG2	ENST00000379869	29	chrX:18990853-18991058	205	36.15	0	0	1	3594	0.0	22.3	68.9
ADGRG4	ENST00000394143	5	chrX:136322767-136323402	635	43.32	0	1	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	6	chrX:136344381-136350443	6062	41.04	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	7	chrX:136351436-136351551	115	21.43	0	1	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	10	chrX:136357693-136357766	73	27.54	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	11	chrX:136359281-136359465	184	26.78	0	1	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	12	chrX:136361444-136361597	153	25.95	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	13	chrX:136363466-136363605	139	31.61	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	14	chrX:136371317-136371554	237	35.98	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	15	chrX:136372891-136373074	183	50.51	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	16	chrX:136387729-136387884	155	29.75	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	17	chrX:136392221-136392364	143	11.71	1	1	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	19	chrX:136395379-136395503	124	26.23	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	20	chrX:136397870-136398012	142	26.91	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	21	chrX:136399837-136400126	289	35.77	0	1	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	23	chrX:136405681-136405982	301	19.59	1	1	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	24	chrX:136412254-136412376	122	35.05	0	0	1	9703	4.6	19.1	95.3
ADGRG4	ENST00000394143	25	chrX:136414149-136414337	188	33.06	0	1	1	9703	4.6	19.1	95.3
ADGRG6	ENST00000367609	3	chr6:142367558-142367920	362	60.19	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	4	chr6:142370159-142370803	644	40.35	1	1	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	6	chr6:142383749-142383853	104	39.31	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	9	chr6:142393885-142393968	83	0.00	1	1	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	10	chr6:142397602-142397765	163	57.28	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	13	chr6:142402609-142402840	231	40.33	0	1	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	14	chr6:142403791-142403983	192	49.52	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	15	chr6:142405677-142405838	161	53.05	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	16	chr6:142408139-142408279	140	23.25	0	1	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	19	chr6:142414958-142415106	148	37.22	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	20	chr6:142415785-142416074	289	51.36	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	22	chr6:142419810-142420114	304	47.31	0	1	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	23	chr6:142437423-142437545	122	35.48	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	24	chr6:142438201-142438374	173	38.77	0	0	1	4253	17.1	37.6	77.9
ADGRG6	ENST00000367609	25	chr6:142443326-142443525	199	33.81	0	1	1	4253	17.1	37.6	77.9
ADGRL1	ENST00000361434	20	chr19:14152506-14152623	117	31.27	0	0	1	4850	0.0	0.0	2.4
ADGRV1	ENST00000405460	2	chr5:90614824-90615029	205	38.69	1	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	3	chr5:90617793-90617963	170	38.40	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	4	chr5:90619075-90619191	116	38.49	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	5	chr5:90622586-90622711	125	49.02	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	6	chr5:90625119-90625253	134	44.34	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	7	chr5:90627200-90627786	586	36.24	1	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	9	chr5:90629199-90629549	350	40.67	0	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	10	chr5:90635103-90635300	197	30.67	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	11	chr5:90637714-90637958	244	41.05	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	13	chr5:90642845-90643051	206	37.67	0	0	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	14	chr5:90643792-90643993	201	37.74	0	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	17	chr5:90647487-90647774	287	43.20	0	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	18	chr5:90651593-90651740	147	40.84	0	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	19	chr5:90652335-90652573	238	38.92	0	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	21	chr5:90657894-90658288	394	33.45	1	1	1	20721	9.5	41.8	78.3
ADGRV1	ENST00000405460	22	chr5:90672535-90672732	197	38.15	0	0	1	20721	9.5	41.8	78.3
